DATE,SO2,NO2,PM10,PM2.5,O3,Pb,CO,AQI,AQI REMARKS,FIELD OBSERVATIONS,STATION ID,STATION NAME
10-04-2018,8.2,12.4,62.8,20.9,<0.5,<0.5,0.76,63,SATISFACTORY, Industrial emissions,7,Kundaim
12-04-2018,6.6,11.6,77.3,28,0.8,<0.5,0.98,77,SATISFACTORY, Industrial emissions,7,Kundaim
17-04-2018,8.3,10.6,71.5,23.6,0.6,<0.5,<0.01,72,SATISFACTORY, Industrial emissions,7,Kundaim
19-04-2018,7.8,13.7,81.1,25.1,<0.5,<0.5,0.87,81,SATISFACTORY, Industrial emissions,7,Kundaim
24-04-2018,8.1,11.6,62.2,20.2,0.6,<0.5,<0.01,62,SATISFACTORY, Industrial emissions,7,Kundaim
26-04-2018,7.7,13.1,56.5,18.7,0.6,<0.5,0.81,57,SATISFACTORY, Industrial emissions,7,Kundaim
02-05-2018,7.3,13.9,82.5,26.9,<0.5,<0.5,<0.01,83,SATISFACTORY," Industrial emissions, Construction Work",7,Kundaim
04-05-2018,8.7,14.1,61.4,20,0.7,<0.5,0.98,61,SATISFACTORY," Rainfall observed, Industrial emissions, Construction Work",7,Kundaim
08-05-2018,7.5,12.9,53.2,17.6,<0.5,<0.5,0.65,53,SATISFACTORY,"  Industrial emissions, Construction Work",7,Kundaim
10-05-2018,7.1,11.6,41.5,13.6,0.9,<0.5,0.78,42,GOOD," Industrial emissions, Construction Work",7,Kundaim
15-05-2018,8.9,10.9,48.5,16.2,<0.5,<0.5,<0.01,49,GOOD,"  Industrial emissions, Construction Work",7,Kundaim
17-05-2018,9,16.5,56.2,18.3,<0.5,<0.5,0.88,56,SATISFACTORY,"  Industrial emissions, Construction Work",7,Kundaim
22-05-2018,8.2,13.8,73.5,24,0.6,<0.5,0.45,74,SATISFACTORY," Industrial emissions, Construction Work",7,Kundaim
25-05-2018,9.1,12.7,64.4,21.1,<0.5,<0.5,0.98,64,SATISFACTORY," Industrial emissions, Construction Work",7,Kundaim
29-05-2018,8.4,10.3,54.9,18,0.7,<0.5,<0.01,55,SATISFACTORY," Rainfall observed, Industrial emissions, Construction Work",7,Kundaim
05-06-2018,6.1,9.9,43.2,14.3,0.5,<0.5,0.01,43,GOOD, Industrial emissions,7,Kundaim
07-06-2018,5.3,10.6,29.3,9.8,0.8,<0.5,0.53,29,GOOD, Industrial emissions,7,Kundaim
12-06-2018,5.5,10.2,28,9.4,0.5,<0.5,0.48,28,GOOD, Industrial emissions,7,Kundaim
14-06-2018,6.2,9.7,39.7,12.9,0.8,<0.5,0.51,40,GOOD, Industrial emissions,7,Kundaim
19-06-2018,6.5,7.4,28.3,9.1,0.5,<0.5,0.01,28,GOOD, Industrial emissions,7,Kundaim
21-06-2018,5.6,11.7,39.2,12.4,0.8,<0.5,0.01,39,GOOD, Industrial emissions,7,Kundaim
26-06-2018,6.6,11,30.8,10.2,0.6,<0.5,0.45,31,GOOD, Industrial emissions,7,Kundaim
28-06-2018,6.4,9.1,32,10.8,1.2,<0.5,0.4,32,GOOD, Industrial emissions,7,Kundaim
03-07-2018,6.1,11.1,23.5,8,0.6,<0.5,0.4,24,GOOD, Industrial emissions,7,Kundaim
05-07-2018,6,10.7,22,7.5,0.2,<0.5,0,22,GOOD, Industrial emissions,7,Kundaim
10-07-2018,5.7,11.3,23.6,7.3,0.1,<0.5,0,24,GOOD, Industrial emissions,7,Kundaim
12-07-2018,5.9,9.5,20.6,7,0.3,<0.5,0,21,GOOD, Industrial emissions,7,Kundaim
17-07-2018,6.1,10.9,33.7,11.1,0.6,<0.5,0.5,34,GOOD, Industrial emissions,7,Kundaim
19-07-2018,7,12.1,30.8,9.6,0.9,<0.5,0.6,31,GOOD, Industrial emissions,7,Kundaim
24-07-2018,6.9,10.6,34.4,11.2,0.8,<0.5,0.7,34,GOOD, Industrial emissions,7,Kundaim
26-07-2018,6.6,10.1,36,11.4,0.7,<0.5,0.7,36,GOOD, Industrial emissions,7,Kundaim
02-08-2018,6.2,9.9,43.8,14.2,0.75,<0.5,<0.01,44,GOOD, Industrial emissions,7,Kundaim
07-08-2018,9.2,12.8,45.2,15,0.78,<0.5,0.51,45,GOOD, Industrial emissions,7,Kundaim
09-08-2018,8.3,10.4,40.5,13.1,0.29,<0.5,0.48,41,GOOD, Industrial emissions,7,Kundaim
13-08-2018,6.6,11.9,32.7,10.9,0.36,<0.5,0.56,33,GOOD, Industrial emissions,7,Kundaim
16-08-2018,8.2,12.4,34.2,11.1,0.35,<0.5,<0.01,34,GOOD, Industrial emissions,7,Kundaim
21-08-2018,8.9,10.5,36,12.1,0.83,<0.5,0.52,36,GOOD, Industrial emissions,7,Kundaim
23-08-2018,8,11.9,33.4,10.7,0.62,<0.5,0.41,33,GOOD, Industrial emissions,7,Kundaim
28-08-2018,7.7,12.6,31.8,10, - ,<0.5,<0.01,32,GOOD, Industrial emissions,7,Kundaim
30-08-2018,7.9,10.9,38.6,12.4,0.69,<0.5,0.36,39,GOOD, Industrial emissions,7,Kundaim
22-10-2018,11.71,15,92.65,37.17,23.26,,0.1,105,MODER ATE,,7,Kundaim
26-10-2018,11.2,14.93,81.78,38.45,19.46,,0.09,108,MODER ATE,,7,Kundaim
29-10-2018,10.82,14.53,87.12,32.34,25.35,,0.1,93,SATISFACTORY,,7,Kundaim
01-11-2018,12.47,17.61,81.23,21.41,17.6,,0.07,81,SATISFACTORY,,7,Kundaim
05-11-2018,11.98,16.97,57.17,27.87,17.94,,0.07,57,SATISFACTORY,,7,Kundaim
08-11-2018,13.17,17.15,63.31,27.08,17.84,,0.08,63,SATISFACTORY,,7,Kundaim
12-11-2018,12.25,17.78,72.05,26.41,19.33,,0.09,73,SATISFACTORY,,7,Kundaim
15-11-2018,11.49,16.26,72.75,32.37,16.8,,0.07,73,SATISFACTORY,,7,Kundaim
19-11-2018,12.08,15.33,66.79,28.74,17.55,,0.09,67,SATISFACTORY,,7,Kundaim
22-11-2018,12.19,17.69,74.16,28.79,16.2,,0.1,74,SATISFACTORY,,7,Kundaim
26-11-2018,11.31,17.09,77.63,40.83,15.81,,0.09,78,SATISFACTORY,,7,Kundaim
29-11-2018,12.1,17.06,72.84,26.49,18.19,,0.07,73,SATISFACTORY,,7,Kundaim
04-12-2018,10.65,14.31,58.87,34.32,16.4,,0.08,59,SATISFACTORY,,7,Kundaim
07-12-2018,10.73,13.92,52.59,30.04,16.4,,0.09,53,SATISFACTORY,,7,Kundaim
11-12-2018,10.38,14.98,63.3,37.41,14.41,,0.07,63,SATISFACTORY,,7,Kundaim
14-12-2018,10.82,16.15,71.41,34.08,16.9,,0.09,71,SATISFACTORY,,7,Kundaim
18-12-2018,10.24,15.36,72.61,35.37,18.39,,0.09,73,SATISFACTORY,,7,Kundaim
21-12-2018,10.34,15.71,54.65,35.32,14.91,,0.09,59,SATISFACTORY,,7,Kundaim
25-12-2018,10.77,14.8,54.45,38.29,14.91,,0.09,54,SATISFACTORY,,7,Kundaim
28-12-2018,10.03,15.81,84.26,35.66,16.9,,0.08,84,SATISFACTORY,,7,Kundaim
01-01-2019,12.69,16.64,89.64,42.2,15.91,,0.09,91,SATISFACTORY,,7,Kundaim
04-01-2019,12.31,16.12,110.86,72.15,16.9,,0.08,141,MODERATE,,7,Kundaim
08-01-2019,12.04,15.34,125.62,67.11,15.91,,0.09,124,MODERATE,,7,Kundaim
11-01-2019,12.13,16.42,99.63,67.28,16.4,,0.1,124,MODERATE,,7,Kundaim
15-01-2019,12.05,15.83,86.56,73.69,16.9,,0.08,146,MODERATE,,7,Kundaim
18-01-2019,12.26,16.36,134.95,70.86,14.91,,0.99,136,MODERATE,,7,Kundaim
22-01-2019,12.28,16.59,115.51,82.94,18.89,,0.08,176,MODERATE,,7,Kundaim
25-01-2019,12.37,17.04,124.43,65.4,17.89,,0.09,118,MODERATE,,7,Kundaim
29-01-2019,11.29,16.12,96.15,72.02,20.88,,0.1,140,MODERATE,,7,Kundaim
01-02-2019,10.45,15.18,91.9,49.16,16.1,,0.09,92,SATISFACTORY,,7,Kundaim
05-02-2019,10.67,14.23,104.88,46.78,16.35,,0.08,103,MODERATE,,7,Kundaim
08-02-2019,10.6,14.25,138.22,46.24,14.41,,0.08,125,MODERATE,,7,Kundaim
12-02-2019,11.12,14.46,116.9,36.28,17.94,,0.1,111,MODERATE,,7,Kundaim
15-02-2019,10.92,14.09,87.91,39.99,17.5,,0.09,88,SATISFACTORY,,7,Kundaim
19-02-2019,10.6,15.23,91.46,33.37,14.61,,0.09,91,SATISFACTORY,,7,Kundaim
22-02-2019,10.89,14.14,99.33,42.91,17.99,,0.08,99,SATISFACTORY,,7,Kundaim
26-02-2019,10.64,14.07,63.87,36.66,16.9,,0.09,64,SATISFACTORY,,7,Kundaim
01-03-2019,10.33,14.7,118.49,48.24,14.41,,0.07,112,MODERATE,,7,Kundaim
04-03-2019,10.34,14.95,104.74,49.53,12.92,,0.08,103,MODERATE,,7,Kundaim
08-03-2019,10.19,14.7,120.88,42.86,16.9,,0.06,114,MODERATE,,7,Kundaim
11-03-2019,10.38,14.57,76.15,47.07,12.43,,0.07,78,SATISFACTORY,,7,Kundaim
14-03-2019,10.66,14.51,107.71,59.15,11.93,,0.07,105,MODERATE,,7,Kundaim
18-03-2019,11.73,17.73,97.39,42.91,14.41,,0.08,97,SATISFACTORY,,7,Kundaim
22-03-2019,10.45,14.65,57.86,34.91,11.93,,0.08,58,SATISFACTORY,,7,Kundaim
25-03-2019,10.51,14.66,78.5,34.16,17.4,,0.08,79,SATISFACTORY,,7,Kundaim
29-03-2019,10.6,15.27,76.13,35.83,17.4,,0.08,76,SATISFACTORY,,7,Kundaim
03-04-2018,9.9,15.1,64.1,33.1,12.15,ND,0.42,64,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
06-04-2018,11.5,14.8,68.9,37.1,8.75,0.1,0.4,69,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
10-04-2018,9.5,15.5,57.1,29.6,9.56,ND,0.38,57,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
13-04-2018,10.5,17.9,63.3,38.6,8.2,0.1,0.4,64,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
17-04-2018,9.1,14.9,62.5,32.1,8.85,ND,0.41,63,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
20-04-2018,9.4,15.3,65.6,32,11.32,0.1,0.49,66,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
24-04-2018,10.7,16.9,70,36.5,14.79,0.1,0.52,70,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
27-04-2018,9.4,15.2,74.7,41.6,14.18,0.1,0.54,75,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
01-05-2018,9.9,12.6,74.1,35.1,10.68,0.1,0.45,64,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
04-05-2018,10,13,57.3,33.7,12.42,0.233333,0.5,69,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
08-05-2018,9.8,12.3,62.1,33.3,13.6,0.1,0.52,57,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
11-05-2018,10.2,13.4,60.1,31,12.76,0.2,0.51,64,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
15-05-2018,9.1,12.7,61,30.2,14.05,0.233333,0.52,63,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
18-05-2018,10.4,13,64.6,32,14,0.166667,0.51,66,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
22-05-2018,9,12.8,71.1,32.4,11.52,0.166667,0.49,70,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
25-05-2018,7.8,13.1,66.5,30.6,10.79,0.2,0.42,75,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
01-06-2018,9.5,13.4,59,30.4,5,ND,0.43,64,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
05-06-2018,6.2,13.5,55.8,27.9,5,0.1,0.47,69,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
08-06-2018,7.7,13,33.5,18.7,5,0.1,0.38,57,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
12-06-2018,5.5,10.4,25.2,16.2,5,0.1,0.45,64,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
15-06-2018,7,13.3,28,15.4,5,0.1,0.39,63,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
19-06-2018,7,13,27.6,14.8,5,0.1,0.45,66,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
22-06-2018,6.1,12.6,32.9,16.8,5,0.1,0.44,70,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
26-06-2018,7.1,12,50.6,26.3,5,0.1,0.44,75,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
29-06-2018,7.367,12.37,36.733,17.07,5,0.1,0.4,37,,,8,Churchorem
03-07-2018,7.5,12.3,30.6,14.6,5,ND,0.4,31,GOOD,"LMV movement, HMV movement ",8,Churchorem
06-07-2018,6,12.1,27.7,16.1,5,ND,0.4,33,GOOD,"LMV movement, HMV movement ",8,Churchorem
10-07-2018,5.7,11.7,32.2,15.4,9.2,ND,0.4,32,GOOD,"LMV movement, HMV movement ",8,Churchorem
13-07-2018,6.9,11,36.5,20.8,9.2,0.1,0.3,37,GOOD,"LMV movement, HMV movement ",8,Churchorem
17-07-2018,7.9,11.9,28,15.4,4,ND,0.4,28,GOOD,"LMV movement, HMV movement ",8,Churchorem
20-07-2018,6,12.8,21.7,11.2,5,ND,0.4,22,GOOD,"LMV movement, HMV movement ",8,Churchorem
24-07-2018,6.8,12,32.9,18.7,8.1,ND,0.4,33,GOOD,"LMV movement, HMV movement ",8,Churchorem
27-07-2018,8.8,13.7,49.8,24.6,5.6,0.1,0.4,50,GOOD,"LMV movement, HMV movement ",8,Churchorem
31-07-2018,7.7,12.3,21.3,14.2,6.2,ND,0.4,24,GOOD,,8,Churchorem
03-08-2018,8.7,12.2,43.3,21.4,7.37,ND,0.4,55,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
07-08-2018,7,10.7,38.4,18.7,6.89,ND,0.41,38,GOOD,"LMV movement, HMV movement ",8,Churchorem
10-08-2018,7.2,10.9,57.1,25.1,9.2,0.1,0.38,57,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
14-08-2018,6.9,10.2,52.5,23.2,8.38,0.1,0.39,64,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
17-08-2018,7.9,12.1,47.7,22.6,7.9,ND,0.4,54,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
21-08-2018,8.3,10.2,51.1,23.2,9.2,ND,0.44,51,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
24-08-2018,7.6,12.7,57,25.8,11.18,0.1,0.47,57,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
28-08-2018,7.7,13.5,36.9,19.3,10.84,ND,0.46,40,GOOD,"LMV movement, HMV movement ",8,Churchorem
31-08-2018,7.2,13.8,51.1,24,6.17,0.2,0.41,57,SATISFACTORY,"LMV movement, HMV movement ",8,Churchorem
04-04-2018,7.1,12.6,44.8,14.7,0.8,<0.5,0.77,45,GOOD,No  Mine ore transport observed,9,Usgao
06-04-2018,6.3,10.8,46.9,15.5,0.6,<0.5,<0.01,47,GOOD,No  Mine ore transport observed,9,Usgao
11-04-2018,8.1,12.3,85.9,27.4,<0.5,<0.5,0.45,86,SATISFACTORY,No  Mine ore transport observed,9,Usgao
13-04-2018,7.2,11.9,81.3,26.2,<0.5,<0.5,<0.01,82,SATISFACTORY,No  Mine ore transport observed,9,Usgao
17-04-2018,9.1,12,64.3,20.8,0.8,<0.5,0.64,64,SATISFACTORY,No  Mine ore transport observed,9,Usgao
19-04-2018,6.5,12.2,55,17.8,<0.5,<0.5,<0.01,55,SATISFACTORY,No  Mine ore transport observed ;LMV movement,9,Usgao
25-04-2018,8.1,12.1,59.9,19.1,0.8,<0.5,0.98,60,SATISFACTORY,No  Mine ore transport observed ;LMV movement,9,Usgao
27-04-2018,7.5,11.5,57.8,18.7,<0.5,<0.5,0.93,58,SATISFACTORY,No  Mine ore transport observed ;LMV movement,9,Usgao
03-05-2018,9.5,13.8,79.8,25.6,0.7,<0.5,<0.01,80,SATISFACTORY,No  Mine ore transport observed,9,Usgao
05-05-2018,8.1,12.1,90.5,29.8,<0.5,<0.5,0.78,91,SATISFACTORY,No  Mine ore transport observed,9,Usgao
09-05-2018,8.4,10.8,38.4,12,0.6,<0.5,0.64,38,GOOD,No  Mine ore transport observed,9,Usgao
11-05-2018,9.3,15.1,28.6,9.7,<0.5,<0.5,<0.01,29,GOOD,No  Mine ore transport observed,9,Usgao
16-05-2018,8.6,11.3,47.2,15.3,0.8,<0.5,0.88,47,GOOD,No  Mine ore transport observed,9,Usgao
19-05-2018,6.9,14.2,37.6,12.1,<0.5,<0.5,0.97,49,GOOD,No  Mine ore transport observed ;LMV movement,9,Usgao
23-05-2018,6.7,11.6,86.1,27.6,0.7,<0.5,<0.01,86,SATISFACTORY,No  Mine ore transport observed ;LMV movement,9,Usgao
25-05-2018,8.6,13.7,73.8,23.5,<0.5,<0.5,0.64,74,SATISFACTORY,No  Mine ore transport observed ;LMV movement,9,Usgao
31-05-2018,6.7,11.9,30.9,10.8,0.6,<0.5,<0.01,31,GOOD,No Mine ore transport observed,9,Usgao
06-06-2018,5.3,12,37.9,12.4,0.7,<0.5,0.01,38,GOOD,No  Mine ore transport observed,9,Usgao
08-06-2018,6.7,11.1,31.8,11.2,0.5,<0.5,0.41,32,GOOD,No  Mine ore transport observed,9,Usgao
13-06-2018,6.2,12.6,24.3,8.1,0.7,<0.5,0.38,24,GOOD,No  Mine ore transport observed,9,Usgao
15-06-2018,6.9,11.3,37.4,11.8,0.5,<0.5,0.01,37,GOOD,No  Mine ore transport observed,9,Usgao
20-06-2018,7.1,10.1,31.7,10.5,0.8,<0.5,0.45,32,GOOD,No  Mine ore transport observed,9,Usgao
22-06-2018,5.5,10.5,30,9.7,0.9,<0.5,0.01,30,GOOD,No  Mine ore transport observed ;LMV movement,9,Usgao
27-06-2018,7.1,12.3,33.6,10.7,0.5,<0.5,0.39,34,GOOD,No  Mine ore transport observed ;LMV movement,9,Usgao
29-06-2018,6.8,9.9,28,9,0.5,<0.5,0.01,28,GOOD,No  Mine ore transport observed ;LMV movement,9,Usgao
04-07-2018,6.4,10.7,27.9,9,0.7,<0.5,0.5,28,GOOD, Mine ore transport observed,9,Usgao
06-07-2018,6,11.5,27,9.5,0.4,<0.5,0,27,GOOD,No Mine ore transport observed,9,Usgao
11-07-2018,7.1,10.1,29.3,9.4,0.3,<0.5,0,29,GOOD, Mine ore transport observed,9,Usgao
13-07-2018,6.8,11.8,25,8.3,0.2,<0.5,0,25,GOOD, Mine ore transport observed,9,Usgao
18-07-2018,6.1,9.1,31.1,10.1,0.3,<0.5,0.4,31,GOOD, Mine ore transport observed,9,Usgao
20-07-2018,5.7,11,28.4,9.4,0.6,<0.5,0,28,GOOD, Mine ore transport observed,9,Usgao
25-07-2018,7.3,10.1,30.2,9.6,0.8,<0.5,0.6,30,GOOD, Mine ore transport observed,9,Usgao
27-07-2018,6.1,10.4,35.9,11.5,0.6,<0.5,0.6,36,GOOD, Mine ore transport observed,9,Usgao
03-08-2018,7.3,10.8,40.4,13.1,0.8,<0.5,0.65,40,GOOD,LMV movement observed;No mining transportation;Rainfall observed,9,Usgao
08-08-2018,6.7,13.1,42,14.5,0.6,<0.5,0.68,42,GOOD,LMV movement observed;No mining transportation;Rainfall observed,9,Usgao
10-08-2018,6.9,12.4,39.4,12.5,<0.5,<0.5,0.61,39,GOOD,LMV movement observed;No mining transportation;Rainfall observed,9,Usgao
14-08-2018,5.5,12.7,34.9,11.3,<0.5,<0.5,<0.01,35,GOOD,LMV movement observed;No mining transportation;Rainfall observed,9,Usgao
14-08-2018,5.3,11.5,32,10.4,0.8,<0.5,<0.01,32,GOOD,LMV movement observed;No mining transportation;Rainfall observed,9,Usgao
14-08-2018,7.1,9.9,37.6,12.2,<0.5,<0.5,0.67,38,GOOD,LMV movement observed; mining transportation;Rainfall observed,9,Usgao
14-08-2018,6.3,12.1,35.9,11.6,0.8,<0.5,0.55,36,GOOD,LMV movement observed; mining transportation;Rainfall observed,9,Usgao
14-08-2018,6.8,11.2,33.5,10.6,,<0.6,<0.01,34,GOOD,LMV movement observed; mining transportation;Rainfall observed,9,Usgao
14-08-2018,7.6,10.8,37.2,11.9,<0.5,<0.5,0.45,37,GOOD,LMV movement observed; mining transportation;Rainfall observed,9,Usgao
22-10-2018,10.81,14.17,75.73,36,16.85,,0.08,102,MODERATE,,9,Usgao
26-10-2018,11.06,14.46,76.52,34.58,16.44,,0.09,98,SATISFACTORY,,9,Usgao
29-10-2018,10.6,14.48,87.19,36.05,18.23,,0.09,102,MODERA TE,,9,Usgao
01-11-2018,11.71,17.32,73.99,30.37,17.5,,0.1,74,SATISFACTORY,,9,Usgao
05-11-2018,11.24,15.59,81.03,26.83,16.95,,0.08,81,SATISFACTORY,,9,Usgao
08-11-2018,12.37,16.24,73.55,25.78,17.84,,0.08,74,SATISFACTORY,,9,Usgao
12-11-2018,11.27,15.93,74.11,23.2,19.33,,0.09,74,SATISFACTORY,,9,Usgao
15-11-2018,11.49,16.26,69.65,36.53,18.24,,0.11,70,SATISFACTORY,,9,Usgao
19-11-2018,12.08,15.33,68.95,23.79,17.55,,0.07,69,SATISFACTORY,,9,Usgao
22-11-2018,11.36,16.54,81.13,27.53,16.2,,0.08,81,SATISFACTORY,,9,Usgao
26-11-2018,11.18,15.67,109.41,50.82,15.81,,0.09,109,MODERATE,,9,Usgao
29-11-2018,11.58,16.44,79.13,29.08,18.19,,0.09,79,SATISFACTORY,,9,Usgao
03-12-2018,10.15,16.13,59.66,34.16,16.9,,0.08,60,SATISFACTORY,,9,Usgao
06-12-2018,10.63,14.77,62.43,36.33,14.41,,0.09,62,SATISFACTORY,,9,Usgao
10-12-2018,11.55,16.09,74.56,35.33,16.9,,0.08,75,SATISFACTORY,,9,Usgao
13-12-2018,12.38,15.73,71.56,37.16,17.4,,0.1,71,SATISFACTORY,,9,Usgao
17-12-2018,11.28,15.61,66.35,37.49,17.4,,0.09,68,SATISFACTORY,,9,Usgao
20-12-2018,11.59,14.4,59.55,35.61,17.89,,0.08,60,SATISFACTORY,,9,Usgao
24-12-2018,9.86,14.57,63.86,31.82,15.41,,0.09,64,SATISFACTORY,,9,Usgao
27-12-2018,11.4,16.6,65.72,33.78,16.4,,0.09,66,SATISFACTORY,,9,Usgao
31-12-2018,11.55,17.77,65.3,32.12,17.89,,0.1,65,SATISFACTORY,,9,Usgao
03-01-2019,10.67,15.37,96.85,55.07,15.41,,0.09,97,SATISFACTORY,,9,Usgao
07-01-2019,9.88,15.31,130.9,81.6,15.41,,0.1,172,MODERATE,,9,Usgao
10-01-2019,11.15,15.65,152.39,98.94,15.91,,0.07,230,POOR,,9,Usgao
14-01-2019,11.58,15.24,68.24,37.53,15.41,,0.08,68,SATISFACTORY,,9,Usgao
17-01-2019,11.31,15.05,82.68,39.99,16.9,,0.09,83,SATISFACTORY,,9,Usgao
21-01-2019,11.03,15.28,52.92,32.95,16.4,,0.08,55,SATISFACTORY,,9,Usgao
24-01-2019,10.28,15.3,66.94,33.16,16.89,,0.09,67,SATISFACTORY,,9,Usgao
28-01-2019,11.71,16.01,68.68,39.57,13.42,,0.08,69,SATISFACTORY,,9,Usgao
31-01-2019,11.12,14.77,63.08,37.62,16.89,,0.09,63,SATISFACTORY,,9,Usgao
04-02-2019,10.72,15.01,105.52,49.91,15.41,,0.08,104,MODERATE,,9,Usgao
07-02-2019,10.97,14.44,88.87,42.78,15.91,,0.08,89,SATISFACTORY,,9,Usgao
11-02-2019,11.06,15.42,102.17,44.7,20.38,,0.077,101,MODERATE,,9,Usgao
14-02-2019,11.22,15.68,108.91,41.61,16.9,,0.09,106,MODERATE,,9,Usgao
18-02-2019,11.12,15.44,130.14,53.74,16.9,,0.076,120,MODERATE,,9,Usgao
21-02-2019,11.16,14.42,99.74,47.07,15.91,,0.08,100,SATISFACTORY,,9,Usgao
25-02-2019,11.1,13.88,92.27,47.91,23.86,,0.06,92,SATISFACTORY,,9,Usgao
28-02-2019,11.15,15.79,96.48,42.82,18.89,,0.076,96,SATISFACTORY,,9,Usgao
04-03-2019,10.2,14.38,77.26,49.15,13.92,,0.06,82,Satisfactory,,9,Usgao
07-03-2019,10.4,15.12,108.06,62.32,18.39,,0.07,108,Moderate,,9,Usgao
11-03-2019,10.75,14.75,90.29,55.61,13.42,,0.08,93,Satisfactory,,9,Usgao
14-03-2019,10.64,15.61,101.89,41.65,14.41,,0.08,101,Moderate,,9,Usgao
19-03-2019,10.66,15.95,82.65,52.57,15.91,,0.08,88,Satisfactory,,9,Usgao
22-03-2019,10.04,15.12,76,42.28,15.41,,0.07,76,Satisfactory,,9,Usgao
26-03-2019,10.55,14.84,74.12,29.83,14.41,,0.08,74,Satisfactory,,9,Usgao
29-03-2019,10.65,14.14,75.22,39.91,14.41,,0.08,75,Satisfactory,,9,Usgao
03-04-2018,5.3,10.1,38.4,12.3,0.6,<0.5,<0.01,38,GOOD,No  Mine ore transport observed;LMV movement,10,Codli
05-04-2018,7.3,13,43.1,13.7,<0.5,<0.5,0.45,43,GOOD,No  Mine ore transport observed;LMV movement,10,Codli
10-04-2018,8.1,9.6,81.2,26.6,0.6,<0.5,<0.01,81,SATISFACTORY,No  Mine ore transport observed;LMV movement,10,Codli
12-04-2018,7.9,13.2,84.9,27.4,<0.5,<0.5,<0.01,85,SATISFACTORY,No  Mine ore transport observed;LMV movement,10,Codli
17-04-2018,9.2,11,77.3,26.2,<0.5,<0.5,0.66,77,SATISFACTORY,No  Mine ore transport observed;laterite  trasportation observed;LMV movement,10,Codli
19-04-2018,7.2,9,75.8,25.1,0.8,<0.5,<0.01,76,SATISFACTORY,No  Mine ore transport observed;laterite  trasportation observed;LMV movement,10,Codli
24-04-2018,6.6,12.4,59.3,21.4,0.9,<0.5,0.78,59,SATISFACTORY,No  Mine ore transport observed;laterite  trasportation observed;LMV movement,10,Codli
26-04-2018,7,12.5,85.4,28.5,<0.5,<0.5,<0.01,85,SATISFACTORY,No  Mine ore transport observed;laterite  trasportation observed;LMV movement,10,Codli
02-05-2018,8.3,14.3,39.3,12.6,0.6,<0.5,0.89,45,GOOD,No  Mine ore transport observed;LMV movement,10,Codli
04-05-2018,9.2,11.1,63.1,20.9,<0.5,<0.5,<0.01,63,SATISFACTORY,No  Mine ore transport observed;LMV movement,10,Codli
08-05-2018,7.5,11.8,55.2,18.1,<0.5,<0.5,0.45,55,SATISFACTORY,No  Mine ore transport observed;LMV movement,10,Codli
10-05-2018,9.8,15.3,76.2,17,<0.5,<0.5,<0.01,76,SATISFACTORY,No  Mine ore transport observed;LMV movement,10,Codli
15-05-2018,8.7,15.4,39.6,13.9,0.9,<0.5,0.81,41,GOOD,No  Mine ore transport observed;LMV movement,10,Codli
17-05-2018,9.6,12.8,49.4,16.8,<0.5,<0.5,<0.01,49,GOOD,No  Mine ore transport observed;LMV movement,10,Codli
22-05-2018,6.4,15.5,71.8,22.5,0.6,<0.5,0.78,72,SATISFACTORY,No  Mine ore transport observed;LMV movement,10,Codli
24-05-2018,5.9,12.9,41.8,13.7,<0.5,<0.5,0.77,42,GOOD,No  Mine ore transport observed;LMV movement,10,Codli
29-05-2018,9.3,13.9,17.5,6.3,<0.5,<0.5,<0.01,18,GOOD,No  Mine ore transport observed;LMV movement,10,Codli
05-06-2018,5,8.6,39.9,13.1,0.7,<0.5,0.42,40,GOOD,No  Mine ore transport observed;LMV movement,10,Codli
