DATE,SO2,NO2 ,PM10,PM2.5,O3,Pb,CO,AQI,AQI REMARKS,FIELD OBSERVATIONS,Station ID,Station Name
14-04-2017,8.1,15,79.1,41.2,2.82,0.2,0.34,79,SATISFACTORY,"LMV movement, HMV movement, ",5,Sanguem
18-04-2017,6.6,14.7,76.7,42,2.93,0.2,0.38,77,SATISFACTORY,"LMV movement, HMV movement, ",5,Sanguem
21-04-2017,9.5,14.2,84.1,45.7,2.71,0.2,0.35,84,SATISFACTORY,"LMV movement, HMV movement, ",5,Sanguem
25-04-2017,5.8,13.2,73.7,42.3,2.26,0.3,0.39,74,SATISFACTORY,"LMV movement, HMV movement, ",5,Sanguem
28-04-2017,6.6,14.2,81.8,42.1,2.42,0.2,0.36,82,SATISFACTORY,"LMV movement, HMV movement, ",5,Sanguem
03-05-2017,6.3,12.6,60.6,28.7,2.76,0.1,0.37,61,SATISFACTORY,"LMV movement, HMV movement, ",5,Sanguem
05-05-2017,7.3,12.6,65.7,32.9,2.59,0.1,0.35,69,SATISFACTORY,"LMV movement, HMV movement, ",5,Sanguem
09-05-2017,7.1,13.2,63.2,28.7,2.82,0.1,0.37,63,SATISFACTORY,"LMV movement, HMV movement, ",5,Sanguem
12-05-2017,6.7,13.2,59.4,28.3,1.97,BDL,0.33,59,SATISFACTORY,"LMV movement, HMV movement,  rainfall observed",5,Sanguem
16-05-2017,6.8,13.1,55.1,30,1.97,BDL,0.33,55,SATISFACTORY,"LMV movement, HMV movement,  rainfall observed",5,Sanguem
19-05-2017,5.2,12.1,65.6,33.7,1.92,BDL,0.33,66,SATISFACTORY,"LMV movement, HMV movement, ",5,Sanguem
23-05-2017,6.6,11.8,69.1,36.2,2.14,0.1,0.35,69,SATISFACTORY,"LMV movement, HMV movement, ",5,Sanguem
26-05-2017,6,12.6,66,31.7,2.65,BDL,0.36,66,SATISFACTORY,"LMV movement, HMV movement, ",5,Sanguem
30-05-2017,6.2,14.8,48.6,24.8,2.59,BDL,0.33,49,GOOD,"LMV movement, HMV movement, ",5,Sanguem
02-06-2017,6.1,11.4,39,19.6,0,BDL,0.31,39,GOOD,"LMV movement, HMV movement,  rainfall observed",5,Sanguem
06-06-2017,6.9,13.4,38.5,17.9,0,BDL,0.36,39,GOOD,"LMV movement, HMV movement,  rainfall observed",5,Sanguem
09-06-2017,6.8,12.3,38.9,20.4,0,BDL,0.36,39,GOOD,"LMV movement, HMV movement,  rainfall observed",5,Sanguem
13-06-2017,6.2,14,35.9,19.2,0,0.1,0.35,36,GOOD,"LMV movement, HMV movement,  rainfall observed",5,Sanguem
16-06-2017,5.6,12.3,37.2,20,0,BDL,0.36,37,GOOD,"LMV movement, HMV movement,  rainfall observed",5,Sanguem
20-06-2017,5.7,12.5,37.3,18.7,0,BDL,0.34,37,GOOD,"LMV movement, HMV movement,  rainfall observed",5,Sanguem
23-06-2017,6.8,12.5,34,17.5,0,BDL,0.37,34,GOOD,"LMV movement, HMV movement,  rainfall observed",5,Sanguem
27-06-2017,5.8,14,40.1,20.4,0,0.1,0.41,40,GOOD,"LMV movement, HMV movement,  rainfall observed",5,Sanguem
30-06-2017,6,12.3,37.3,18.3,0,BDL,0.42,37,GOOD,"LMV movement, HMV movement,  rainfall observed",5,Sanguem
04-07-2017,6.7,12.2,42.5,21.6,0,BDL,0.36,43,GOOD,"LMV movement, HMV movement,  rainfall observed",5,Sanguem
07-07-2017,7.3,12.5,45.1,24.1,0,BDL,0.36,45,GOOD,"LMV movement, HMV movement,  rainfall observed",5,Sanguem
11-07-2017,6.6,13.2,37.8,20.8,0,BDL,0.37,38,GOOD,"LMV movement, HMV movement,  rainfall observed",5,Sanguem
14-07-2017,6.3,12.1,47.8,23.7,0.9,BDL,0.38,48,GOOD,"LMV movement, HMV movement,  rainfall observed",5,Sanguem
18-07-2017,6.3,13.4,43.6,22.5,0,BDL,0.34,44,GOOD,"LMV movement, HMV movement,  rainfall observed",5,Sanguem
21-07-2017,6.6,11.9,42.9,25.4,0.85,0.1,0.35,44,GOOD,"LMV movement, HMV movement,  rainfall observed",5,Sanguem
25-07-2017,6,13.4,37.4,17.5,1.13,0.1,0.35,37,GOOD,"LMV movement, HMV movement,  rainfall observed",5,Sanguem
28-07-2017,5.8,12.2,38,19.1,1.13,BDL,0.39,38,GOOD,"LMV movement, HMV movement,  rainfall observed",5,Sanguem
01-08-2017,5,11.7,31.8,16.2,0,BDL,0.29,32,GOOD,"LMV movement, HMV movement,  rainfall observed",5,Sanguem
04-08-2017,5.7,10.9,32.9,17.1,0,BDL,0.32,33,GOOD,"LMV movement, HMV movement,  rainfall observed",5,Sanguem
08-08-2017,6.1,12,39,19.5,0.17,0.1,0.37,39,GOOD,"LMV movement, HMV movement,  rainfall observed",5,Sanguem
11-08-2017,7.7,14.3,38.7,20,0.28,0.1,0.37,39,GOOD,"LMV movement, HMV movement,  rainfall observed",5,Sanguem
15-08-2017,6.5,13.7,44.4,20,1.58,0.1,0.41,44,GOOD,"LMV movement, HMV movement,  rainfall observed",5,Sanguem
18-08-2017,7.4,12.9,39.5,18.7,1.41,0.1,0.42,40,GOOD,"LMV movement, HMV movement,  rainfall observed",5,Sanguem
22-08-2017,6.7,12.3,35.6,16.6,0.45,BDL,0.36,36,GOOD,"LMV movement, HMV movement, rainfall observed",5,Sanguem
24-08-2017,6.5,12,36.6,16.2,0.06,BDL,0.34,37,GOOD,"LMV movement, HMV movement, rainfall observed",5,Sanguem
29-08-2017,5.7,12,40.6,20,0.39,0.1,0.35,41,GOOD,"LMV movement, HMV movement, rainfall observed",5,Sanguem
01-09-2017,6.2,12.7,46.9,20.4,3.61,ND,0.35,47,GOOD,"LMV movement, HMV movement, No transportation, ",5,Sanguem
05-09-2017,7.1,13,54.8,23.3,6.15,ND,0.31,55,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",5,Sanguem
08-09-2017,6.5,13.6,59.4,27.5,3.27,0.1,0.32,59,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",5,Sanguem
12-09-2017,6.6,12.6,57.6,26.6,2.09,0.1,0.43,58,SATISFACTORY,"LMV movement, HMV movement, No transportation, rainfall observed",5,Sanguem
15-09-2017,6.9,13.5,52.3,25.4,4.17,ND,0.47,52,SATISFACTORY,"LMV movement, HMV movement, No transportation, rainfall observed",5,Sanguem
19-09-2017,7.6,14.7,38,19.1,0.56,ND,0.39,38,GOOD,"LMV movement, HMV movement, No transportation, rainfall observed",5,Sanguem
22-09-2017,6,11.9,36.1,19.6,0,0.1,0.37,36,GOOD,"LMV movement, HMV movement, No transportation, rainfall observed",5,Sanguem
26-09-2017,6.1,13,51.2,25.4,0.73,0.1,0.42,51,satisfactory,"LMV movement, HMV movement, No transportation, rainfall observed",5,Sanguem
29-09-2017,5.8,11.4,40.4,23.7,0.51,ND,0.39,40,GOOD,"LMV movement, HMV movement, No transportation, ",5,Sanguem
03-10-2017,6.6,13,43.2,25.8,7.72,0.1,0.38,43,GOOD,"LMV movement, HMV movement, No ore transportation, ",5,Sanguem
06-10-2017,8.4,15.1,56.1,29.1,10.23,0.1,0.4,56,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",5,Sanguem
10-10-2017,6.2,14.4,62.3,30.4,8.46,ND,0.42,62,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",5,Sanguem
13-10-2017,6.7,12.9,66.7,33.7,9.42,0.1,0.43,67,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",5,Sanguem
17-10-2017,7.2,14.3,67,34.6,8.51,ND,0.46,67,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",5,Sanguem
20-10-2017,7.4,16.3,61.3,30.8,7.5,0.2,0.49,61,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",5,Sanguem
24-10-2017,6.8,13.4,57.3,26.2,11.56,ND,0.45,57,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",5,Sanguem
27-10-2017,7.3,13.9,76.2,37.9,11.9,ND,0.4,76,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",5,Sanguem
31-10-2017,8.7,15.4,69.3,33.3,12.07,ND,0.41,69,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",5,Sanguem
03-11-2017,6.5,13.2,64.3,28,11.39,ND,0.39,64,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",5,Sanguem
07-11-2017,7.9,15.5,70.5,11.7,11.9,0.1,0.44,78,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",5,Sanguem
10-11-2017,7.1,14,75.3,32.1,12.18,0.1,0.47,75,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",5,Sanguem
14-11-2017,7.4,15.6,66.5,29.8,10.49,0.1,0.52,67,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",5,Sanguem
17-11-2017,6.7,12.6,75.6,31.6,9.02,ND,0.48,76,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",5,Sanguem
21-11-2017,7.7,13.9,71.7,35.4,10.43,0.2,0.5,72,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",5,Sanguem
24-11-2017,8.5,15.6,75.4,37.9,13.76,0.1,0.57,75,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",5,Sanguem
28-11-2017,6.9,12.8,76.1,37.1,14.38,0.1,0.58,76,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",5,Sanguem
01-12-2017,6.7,11.9,65.3,34.2,10.5,0.1,0.45,65,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",5,Sanguem
05-12-2017,7.4,14.6,57.9,31.3,12.9,0.1,0.5,58,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",5,Sanguem
08-12-2017,6.6,14.4,69.5,34.6,11.6,ND,0.58,70,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",5,Sanguem
12-12-2017,7.5,14.7,74.1,38.7,9.4,0.1,0.44,74,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",5,Sanguem
15-12-2017,7.2,14.8,72.6,37.1,13.5,ND,0.43,73,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",5,Sanguem
19-12-2017,7.5,13.4,69.8,37.1,10.1,0.1,0.39,70,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",5,Sanguem
22-12-2017,8.4,10.6,70.6,36.3,12.3,0.1,0.34,71,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",5,Sanguem
26-12-2017,8.1,15.3,67.2,36.6,13.9,0.1,0.4,67,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",5,Sanguem
29-12-2017,7.1,13.7,71.1,35.2,10.4,ND,0.51,71,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",5,Sanguem
02-01-2018,9.9,13.7,65.6,33.3,12,0.1,0.4,66,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",5,Sanguem
05-01-2018,11.3,12.9,70.4,37.1,2,0.1,0.4,70,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",5,Sanguem
09-01-2018,7.9,15.2,72.7,35.6,12.6,ND,0.5,73,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",5,Sanguem
12-01-2018,9,14.3,69.2,32.1,10.5,ND,0.5,69,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",5,Sanguem
16-01-2018,7.9,14.3,76.8,38.7,11.8,ND,0.5,77,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",5,Sanguem
19-01-2018,8.1,13.3,71.1,34.2,10.8,0.1,0.5,73,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",5,Sanguem
23-01-2018,8.5,13.7,75.4,37.9,13.7,0.1,0.6,75,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",5,Sanguem
26-01-2018,6.5,12.1,76.1,37.1,14.2,0.2,0.6,76,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",5,Sanguem
30-01-2018,11.3,14.7,69.3,33.3,12.7,ND,0.4,69,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",5,Sanguem
02-02-2018,13.1,10.3,56.6,35.8,11.1,ND,0.4,60,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",5,Sanguem
06-02-2018,14.8,8.6,77.3,32.5,13.4,0.1,0.4,77,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",5,Sanguem
09-02-2018,10.6,9.5,74.6,33.3,11.6,0.1,0.5,75,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",5,Sanguem
13-02-2018,13.2,9.1,76.3,37.8,9.5,0.1,0.5,76,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",5,Sanguem
16-02-2018,9.4,11.5,73.9,36.3,11.5,ND,0.5,74,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",5,Sanguem
20-02-2018,12.8,11.3,75.2,40,11.6,ND,0.5,75,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",5,Sanguem
23-02-2018,11.9,10.1,78.8,39.2,13.6,0.1,0.6,79,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",5,Sanguem
27-02-2018,12.1,9.3,80.8,38.3,10.4,0.2,0.6,81,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",5,Sanguem
02-03-2018,11,11.9,75.1,37.2,11.9,ND,0.4,75,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",5,Sanguem
06-03-2018,10.6,12.2,77.1,41.3,13.7,0.1,0.5,77,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",5,Sanguem
09-03-2018,9,13.1,71.6,36,12.3,ND,0.5,72,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",5,Sanguem
13-03-2018,9.3,12.5,74.6,42.3,10.7,0.1,0.5,75,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",5,Sanguem
16-03-2018,9.4,14.7,82.5,45.9,11.9,ND,0.5,83,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",5,Sanguem
20-03-2018,9.9,13,75.2,35.9,13.1,ND,0.5,75,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",5,Sanguem
23-03-2018,10.1,14.1,70.3,37.9,15,ND,0.6,70,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",5,Sanguem
27-03-2018,9.9,11.9,80.8,38.3,11.3,0.2,0.6,81,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",5,Sanguem
30-03-2018,10.3,13.5,75.7,34.6,12.9,ND,0.5,76,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",5,Sanguem
03-04-2017,8.6,15.8,77,42.3,2.52,0.2,0.39,77,SATISFACTORY,"LMV movement, HMV movement",6,Quepem-Tilamol
06-04-2017,8.5,15.3,73.9,38.4,2.11,0.1,0.43,74,SATISFACTORY,"LMV movement, HMV movement",6,Quepem-Tilamol
10-04-2017,7.7,15.8,81.8,37.1,1.53,0.2,0.42,82,SATISFACTORY,"LMV movement, HMV movement",6,Quepem-Tilamol
13-04-2017,7.9,15,85.2,44.3,1.88,0.1,0.47,85,SATISFACTORY,"LMV movement, HMV movement",6,Quepem-Tilamol
17-04-2017,7.9,15.3,84.8,44.6,2.99,0.1,0.34,85,SATISFACTORY,"LMV movement, HMV movement",6,Quepem-Tilamol
20-04-2017,8.7,14.1,86.8,42.4,2.58,0.2,0.4,89,SATISFACTORY,"LMV movement, HMV movement",6,Quepem-Tilamol
24-04-2017,8.1,16,87.5,46.2,2.29,0.2,0.43,88,SATISFACTORY,"LMV movement, HMV movement",6,Quepem-Tilamol
27-04-2017,8.6,14.6,85,41.5,2.47,0.4,0.48,85,SATISFACTORY,"LMV movement, HMV movement",6,Quepem-Tilamol
02-05-2017,7.2,14.5,66.8,38.7,2.41,0.1,0.34,67,SATISFACTORY,"LMV movement, HMV movement",6,Quepem-Tilamol
04-05-2017,8.5,13.5,68,40,1.7,0.1,0.36,68,SATISFACTORY,"LMV movement, HMV movement",6,Quepem-Tilamol
08-05-2017,7.6,14.3,71.3,41.2,2,0.2,0.35,71,SATISFACTORY,"LMV movement, HMV movement",6,Quepem-Tilamol
11-05-2017,6.3,14.6,60.2,28,1.76,0.1,0.35,60,SATISFACTORY,"LMV movement, HMV movement,  rainfall observed",6,Quepem-Tilamol
15-05-2017,6.1,11.8,59,27,1.88,0.1,0.35,59,SATISFACTORY,"LMV movement, HMV movement,  rainfall observed",6,Quepem-Tilamol
18-05-2017,6.6,14.3,62.1,33.3,1.94,0.2,0.35,62,SATISFACTORY,"LMV movement, HMV movement,  rainfall observed",6,Quepem-Tilamol
22-05-2017,6.5,13.3,73.1,40.8,1.64,0.3,0.35,73,SATISFACTORY,"LMV movement, HMV movement",6,Quepem-Tilamol
25-05-2017,6.8,12.6,70.3,37.1,2.35,0.2,0.36,70,SATISFACTORY,"LMV movement, HMV movement",6,Quepem-Tilamol
29-05-2017,6.1,12.8,75.4,42.9,2.11,0.2,0.35,75,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",6,Quepem-Tilamol
01-06-2017,6.3,12.8,42.2,20,0,BDL,0.35,42,GOOD,"LMV movement, HMV movement",6,Quepem-Tilamol
05-06-2017,6,12.5,46.4,22.1,0,0.1,0.39,46,GOOD,"LMV movement, HMV movement,  rainfall observed",6,Quepem-Tilamol
08-06-2017,7,12.8,43.6,18.7,0,0.1,0.35,44,GOOD,"LMV movement, HMV movement,  rainfall observed",6,Quepem-Tilamol
12-06-2017,6.8,13.6,46.2,21.7,0,BDL,0.36,46,GOOD,"LMV movement, HMV movement,  rainfall observed",6,Quepem-Tilamol
15-06-2017,6,11.3,40.1,19.2,0,BDL,0.36,40,GOOD,"LMV movement, HMV movement,  rainfall observed",6,Quepem-Tilamol
19-06-2017,6.6,13.1,39.5,19.6,0,0.1,0.4,40,GOOD,"LMV movement, HMV movement,  rainfall observed",6,Quepem-Tilamol
22-06-2017,4.8,12.6,43.9,22.9,0,0.1,0.37,44,GOOD,"LMV movement, HMV movement,  rainfall observed",6,Quepem-Tilamol
26-06-2017,6.6,12.5,38.4,20.8,0,BDL,0.35,38,GOOD,"LMV movement, HMV movement,  rainfall observed",6,Quepem-Tilamol
29-06-2017,6.6,12.2,38.3,20.8,0,0.1,0.37,38,GOOD,"LMV movement, HMV movement,  rainfall observed",6,Quepem-Tilamol
03-07-2017,6.1,13.8,40.5,20.4,0,0.2,0.37,41,GOOD,"LMV Movement, HMV movement,Haevy Rainfall observed",6,Quepem-Tilamol
06-07-2017,6.2,13.8,44.1,24.6,0,0.1,0.41,44,GOOD,"LMV Movement, HMV movement,Haevy Rainfall observed",6,Quepem-Tilamol
10-07-2017,6.7,13.8,40.2,22.1,0,0.2,0.4,40,GOOD,"LMV Movement, HMV movement,Haevy Rainfall observed",6,Quepem-Tilamol
13-07-2017,7,11.1,43.8,22.9,0.59,0.1,0.43,44,GOOD,"LMV Movement, HMV movement,Haevy Rainfall observed",6,Quepem-Tilamol
17-07-2017,5.8,10.7,46.2,24.1,0.59,0.1,0.44,46,GOOD,"LMV Movement, HMV movement, Rainfall observed",6,Quepem-Tilamol
20-07-2017,7.1,13.4,41.7,21.6,0,0.2,0.46,42,GOOD,"LMV Movement, HMV movement, Rainfall observed",6,Quepem-Tilamol
24-07-2017,6.8,13.5,39.6,21.6,0.53,0.1,0.47,40,GOOD,"LMV Movement, HMV movement, Rainfall observed",6,Quepem-Tilamol
27-07-2017,6,10.8,42.6,17.9,0.82,0.2,0.48,43,GOOD,"LMV Movement, HMV movement, Rainfall observed",6,Quepem-Tilamol
31-07-2017,6.6,12.4,40.1,18.7,0.94,0.1,0.43,40,GOOD,"LMV Movement, HMV movement, Rainfall observed",6,Quepem-Tilamol
03-08-2017,6.2,12.9,42.8,17.1,0,0.1,0.33,43,GOOD,"LMV movement, HMV movement,  rainfall observed",6,Quepem-Tilamol
07-08-2017,6.5,13.5,47.7,23.7,0.41,0.1,0.37,48,GOOD,"LMV movement, HMV movement,  rainfall observed",6,Quepem-Tilamol
10-08-2017,7.1,13.1,50.4,23.9,0.12,0.1,0.36,50,GOOD,"LMV movement, HMV movement",6,Quepem-Tilamol
14-08-2017,5.8,12.4,48.8,22.1,1.35,0.1,0.44,49,GOOD,"LMV movement, HMV movement,  rainfall observed",6,Quepem-Tilamol
17-08-2017,7.7,14.6,44,21,1.29,BDL,0.49,44,GOOD,"LMV movement, HMV movement,  rainfall observed",6,Quepem-Tilamol
21-08-2017,6.1,13.3,47.8,23.7,1.47,BDL,0.39,48,GOOD,"LMV movement, HMV movement,  rainfall observed",6,Quepem-Tilamol
23-08-2017,6.1,13.2,54,27.2,0,BDL,0.37,36,GOOD,"LMV movement, HMV movement,  rainfall observed",6,Quepem-Tilamol
28-08-2017,6.3,12.8,46,22.5,0,BDL,0.44,46,GOOD,"LMV movement, HMV movement,  rainfall observed",6,Quepem-Tilamol
31-08-2017,6.3,12.6,49.3,24.1,0.7,BDL,0.42,48,GOOD,"LMV movement, HMV movement,  rainfall observed",6,Quepem-Tilamol
04-09-2017,7,13.3,67.8,32.2,1.88,ND,0.49,68,SATISFACTORY,"LMV Movement, HMV movement, Rainfall observed",6,Quepem-Tilamol
07-09-2017,7.2,14.1,62.5,32,2.58,0.1,0.44,63,SATISFACTORY,"LMV Movement, HMV movement, Rainfall observed",6,Quepem-Tilamol
11-09-2017,5.7,11.7,73.3,35.5,3.82,0.1,0.4,73,SATISFACTORY,"LMV Movement, HMV movement, Rainfall observed",6,Quepem-Tilamol
14-09-2017,7.7,14.6,65.1,31.9,1.64,ND,0.45,65,SATISFACTORY,"LMV Movement, HMV movement, Rainfall observed, Sweeping/Fumigation",6,Quepem-Tilamol
18-09-2017,7.1,12.8,53.3,25.8,0.82,0.2,0.37,47,SATISFACTORY,"LMV Movement, HMV movement, Rainfall observed",6,Quepem-Tilamol
21-09-2017,6.5,12.6,45.8,24.1,0.65,ND,0.41,46,SATISFACTORY,"LMV Movement, HMV movement, Rainfall observed",6,Quepem-Tilamol
25-09-2017,6.1,12,45,22,0.23,0.1,0.43,45,SATISFACTORY,"LMV Movement, HMV movement, Rainfall observed",6,Quepem-Tilamol
28-09-2017,7.1,13.3,45.3,21.6,0.65,ND,0.5,45,SATISFACTORY,"LMV Movement, HMV movement, Rainfall observed",6,Quepem-Tilamol
02-10-2017,8.4,16.4,69.4,32.9,6.05,0.1,0.53,69,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",6,Quepem-Tilamol
05-10-2017,7.3,15.2,63.8,36.2,6.52,0.2,0.45,64,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",6,Quepem-Tilamol
09-10-2017,7.1,14.5,64.5,35.8,8.92,ND,0.49,65,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",6,Quepem-Tilamol
12-10-2017,7.2,14,62,34.6,8.98,0.1,0.54,62,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",6,Quepem-Tilamol
16-10-2017,7.2,12.6,60.9,33.3,5.75,ND,0.47,61,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",6,Quepem-Tilamol
19-10-2017,7.6,14.6,57.6,32.5,7.57,0.1,0.43,58,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",6,Quepem-Tilamol
23-10-2017,6.5,13.4,68.8,37,3.88,ND,0.46,59,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",6,Quepem-Tilamol
26-10-2017,6.1,13.8,71.6,36.2,11.8,ND,0.53,72,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",6,Quepem-Tilamol
30-10-2017,8.1,14.5,58.8,30.8,10.8,ND,0.47,59,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",6,Quepem-Tilamol
02-11-2017,6.3,13.1,73.5,40,12.39,0.1,0.47,74,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",6,Quepem-Tilamol
06-11-2017,6.7,13.9,69.5,37.9,13.91,ND,0.49,70,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",6,Quepem-Tilamol
09-11-2017,7.9,15.6,73.9,38.7,14.21,0.1,0.55,74,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",6,Quepem-Tilamol
13-11-2017,8.5,16.4,78.5,40.4,14.33,ND,0.48,79,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",6,Quepem-Tilamol
16-11-2017,7,14.2,73.4,41.2,14.74,ND,0.52,73,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",6,Quepem-Tilamol
20-11-2017,7.5,13.1,70.2,37.1,10.57,0.1,0.52,70,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",6,Quepem-Tilamol
23-11-2017,6.2,13.2,75.1,38.3,8.98,0.1,0.51,75,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",6,Quepem-Tilamol
27-11-2017,8.5,16.7,81.1,42.9,13.86,ND,0.47,81,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",6,Quepem-Tilamol
30-11-2017,7.2,14,74.8,38.3,16.56,0.1,0.58,75,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",6,Quepem-Tilamol
04-12-2017,6.6,14.3,84.2,43.7,11.55,0.1,0.5,84,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",6,Quepem-Tilamol
07-12-2017,6,14.7,78.6,41.2,12.36,0.1,0.45,79,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",6,Quepem-Tilamol
11-12-2017,7.2,17.5,83,45,14.75,0.1,0.51,83,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",6,Quepem-Tilamol
14-12-2017,8.1,14.9,82.4,42.9,10.1,0.1,0.33,82,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",6,Quepem-Tilamol
18-12-2017,6.7,17.6,87.2,47.9,13.87,ND,0.48,87,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",6,Quepem-Tilamol
21-12-2017,7.5,16.2,82.4,39.3,9.58,0.1,0.55,82,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",6,Quepem-Tilamol
25-12-2017,6.6,15.8,83.3,41.8,11.76,0.2,0.46,83,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",6,Quepem-Tilamol
28-12-2017,8.2,16.5,90.4,43.6,13.91,ND,0.55,82,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",6,Quepem-Tilamol
01-01-2018,7.8,13.6,87.2,44.7,13,ND,0.45,88,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",6,Quepem-Tilamol
04-01-2018,9.5,15,85.3,42.4,13.8,ND,0.48,85,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",6,Quepem-Tilamol
08-01-2018,8.5,13,87.8,48.3,14.3,0.1,0.55,88,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",6,Quepem-Tilamol
11-01-2018,8.8,14.5,88.2,46.7,13.4,0.1,0.42,88,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",6,Quepem-Tilamol
15-01-2018,8.4,14.7,90.8,49.4,14.8,0.1,0.49,91,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",6,Quepem-Tilamol
18-01-2018,8.2,13.8,79.3,37.9,10.6,0.1,0.53,79,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",6,Quepem-Tilamol
22-01-2018,9.4,11.7,79.6,40,9.3,ND,0.49,80,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",6,Quepem-Tilamol
25-01-2018,8,18.2,82.2,45.4,13.8,ND,0.48,82,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",6,Quepem-Tilamol
